Unnamed: 0.1,Unnamed: 0,product_name,sales_price,brand,colour,child_category,reviews,product_url,medium,cleaned_reviews,sentiment,predicted_sentiment
480,1480,Mimosa Kanjivaram Style Chiffon saree Color: Green (4498-2480-SD-LRL),2424,MIMOSA,Grey,WomensSarees,Love it!,https://www.amazon.in/Mimosa-Kanjivaram-Style-Chiffon-saree/dp/B07RLRX6MV/,https://images-na.ssl-images-amazon.com/images/I/41-Cfo8drzL.jpg|https://images-na.ssl-images-amazon.com/images/I/41vf0vCINaL.jpg|https://images-na.ssl-images-amazon.com/images/I/319w3Yg3x4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41apf%2BhXSvL.jpg|https://images-na.ssl-images-amazon.com/images/I/41G5N0SnUeL.jpg|https://images-na.ssl-images-amazon.com/images/I/31xvcx37jLL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Hf0R63z7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Bsy-9a1pL.jpg,love,1,1
481,1485,Pramukh Suppliers Cotton Silk Saree With Blouse Piece (Au_R_Red_Free Size),799,Pramukh Suppliers,Off-White,WomensSarees,"Beautiful and stylish, highly recommend!",https://www.amazon.in/Pramukh-Suppliers-Cotton-Blouse-Au_R_Red_Free/dp/B078CJY6FH/,https://images-na.ssl-images-amazon.com/images/I/41IbjJQobwL.jpg|https://images-na.ssl-images-amazon.com/images/I/41IIRmTAT1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41jE2hQY-iL.jpg|https://images-na.ssl-images-amazon.com/images/I/31tHqwtl7kL.jpg,beautiful stylish highly recommend,1,1
482,1486,ALC Creations Women's Rayon A-Line Kurti,365,ALC Creation,Yellow 1,WomensKurtasKurtis,"Material feels cheap, not worth the price.",https://www.amazon.in/ALC-Creations-Womens-Rayon-ALC1009_Blue_XL/dp/B01J8A57BY/,https://images-na.ssl-images-amazon.com/images/I/51lCWO712CL.jpg|https://images-na.ssl-images-amazon.com/images/I/51QPlYZtWAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51c84Ta2cpL.jpg|https://images-na.ssl-images-amazon.com/images/I/51utLXVfA9L.jpg|https://images-na.ssl-images-amazon.com/images/I/41N8pHtc%2B8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41eT0rSmSZL.jpg,material feel cheap worth price,1,1
483,1490,SPV Women's Cotton Salwar Suit (SPV_0059_Free Size_White & Black),357,SPV,MAROON,WomensEthnicUnstitchedFabric,"Not satisfied with the purchase, returning it.",https://www.amazon.in/SPV-Womens-Material-SPV_0059_Free-Size_White/dp/B01IKQP046/,https://images-na.ssl-images-amazon.com/images/I/51Z8Jar0gdL.jpg|https://images-na.ssl-images-amazon.com/images/I/41qeBZ%2B6gXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ytyetVR0L.jpg,satisfied purchase returning,1,1
484,1492,ANNI DESIGNERCotton Saree with Blouse Piece,425,ANNI DESIGNER,White,WomensSarees,Fast shipping and great service.,https://www.amazon.in/Designer-Bhagalpuri-Printed-KESARIYA-BLUE/dp/B07HWTTYQX/,https://images-na.ssl-images-amazon.com/images/I/51bkmOHP2zL.jpg|https://images-na.ssl-images-amazon.com/images/I/51NM8CoARKL.jpg,fast shipping great service,1,1
485,1493,Luxsis Women's/Ladies/Girls Skinny Fit Denim High Waist Plain Dungaree - Three Colors,565,Luxsis,Light Blue,WomensJumpsuits,"Amazing fit, looks great!",https://www.amazon.in/Luxsis-Womens-Ladies-Skinny-Dungaree/dp/B07MXPBQ4R/,https://images-na.ssl-images-amazon.com/images/I/31kBgqVrqlL.jpg|https://images-na.ssl-images-amazon.com/images/I/31uBJIdR1HL.jpg|https://images-na.ssl-images-amazon.com/images/I/31iLliZoIgL.jpg|https://images-na.ssl-images-amazon.com/images/I/31E9W0sFE8L.jpg|https://images-na.ssl-images-amazon.com/images/I/41fNgwpNcgL.jpg,amazing fit look great,1,1
486,1494,Naari Vastram Women's Cotton Silk Saree (N-901_Blue),349,Naari Vastram,Anthra black,WomensSarees,"Perfect for the season, very chic.",https://www.amazon.in/Naari-Vastram-Womens-Cotton-N-901_Blue/dp/B079RZDV93/,https://images-na.ssl-images-amazon.com/images/I/41l3Z0kLaNL.jpg|https://images-na.ssl-images-amazon.com/images/I/51e0W4hNPJL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lhanhhT5L.jpg|https://images-na.ssl-images-amazon.com/images/I/512R48CykzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Fvc-xjQoL.jpg|https://images-na.ssl-images-amazon.com/images/I/51qnMCZqeyL.jpg,perfect season chic,1,1
487,1495,Laxmipati Manoneeta Printed Georgette Saree,3249,Laxmipati,Mustard2,WomensSarees,Perfect!,https://www.amazon.in/Laxmipati-Manoneeta-Printed-Georgette-Saree/dp/B07RJKF1T7/,https://images-na.ssl-images-amazon.com/images/I/41UtfbZT85L.jpg|https://images-na.ssl-images-amazon.com/images/I/516uAKpaEFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ffcg7kb1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51M9L81jWuL.jpg|https://images-na.ssl-images-amazon.com/images/I/51PshL6KtTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51JtYxvVttL.jpg,perfect,1,1
488,1502,Giftsmate Valentine Gifts Made for Love Couple Sweatshirts Hoodies for Husband Wife Boyfriend Girlfriend Men Women,509,Giftsmate,POWDER,WomensSweatshirtsHoodies,"Fantastic quality, will purchase more.",https://www.amazon.in/Giftsmate-Valentine-Sweatshirts-Boyfriend-Girlfriend/dp/B01N9K842O/,https://images-na.ssl-images-amazon.com/images/I/51yVcOEaLIL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yVcOEaLIL.jpg|https://images-na.ssl-images-amazon.com/images/I/41h5L608Y1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41gCB7hAK-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41c1jmu72mL.jpg|https://images-na.ssl-images-amazon.com/images/I/41t99edeqYL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Eq9U5Qu1L.jpg,fantastic quality purchase,1,1
489,1503,PURYS Solid Sleeveless Buttoned Placket Jumpsuit with Pockets-,392,PURYS,Black,WomensJumpsuits,"Exceeded my expectations, very pleased.",https://www.amazon.in/Purys-Sleeveless-Buttoned-Jumpsuit-Pockets-X-Large/dp/B07H2Z6SY5/,https://images-na.ssl-images-amazon.com/images/I/318WJAadWcL.jpg|https://images-na.ssl-images-amazon.com/images/I/31z9Zc%2Bym5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31-R0iX9adL.jpg|https://images-na.ssl-images-amazon.com/images/I/317D3JYIrnL.jpg,exceeded expectation pleased,1,1
490,1504,US Polo Association Women's Cotton Shorts,241,YOUNGER TREE,Purple,WomensShorts,"Comfortable and stylish, love it!",https://www.amazon.in/US-Polo-Association-Womens-UWST0025_Blue_30/dp/B01N5AL85O/,https://images-na.ssl-images-amazon.com/images/I/31rRjWmsS7L.jpg|https://images-na.ssl-images-amazon.com/images/I/31l8NVIwz7L.jpg|https://images-na.ssl-images-amazon.com/images/I/313voCSsiXL.jpg|https://images-na.ssl-images-amazon.com/images/I/41DYWuSxM4L.jpg|https://images-na.ssl-images-amazon.com/images/I/41PmbTJVaKL.jpg|https://images-na.ssl-images-amazon.com/images/I/31o6E%2BbuOLL.jpg,comfortable stylish love,1,1
491,1507,AHIRA Women's Cotton Solid Self Design Kurti,1545,AHIRA,Turquoise,WomensKurtasKurtis,"Exactly as described, very satisfied.",https://www.amazon.in/Ahira-Casual-Solid-Design-Womens/dp/B075L9FNZH/,https://images-na.ssl-images-amazon.com/images/I/31vRb3FoOiL.jpg|https://images-na.ssl-images-amazon.com/images/I/319kqN4T9CL.jpg|https://images-na.ssl-images-amazon.com/images/I/31k5mQJmyAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31BEdrltYaL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hlMi7zeuL.jpg,exactly described satisfied,1,1
492,1509,PINKY PARI STYLISH DENIM PRINTED JACKET BLUE PRINTED STRAIGHT KURTI,894,PINKY PARI,YELLOW-BLUE,WomensKurtasKurtis,"Not satisfied with the purchase, returning it.",https://www.amazon.in/PINKY-PARI-Printed-Straight-PP00412/dp/B07JHKW8D4/,https://images-na.ssl-images-amazon.com/images/I/41Xuf8We-3L.jpg|https://images-na.ssl-images-amazon.com/images/I/41fa3Q3AW8L.jpg|https://images-na.ssl-images-amazon.com/images/I/4127aKqhQ0L.jpg|https://images-na.ssl-images-amazon.com/images/I/41Mr-AAbj0L.jpg,satisfied purchase returning,1,1
493,1513,NEUVIN Best Quality Girls Plain Woollen Pullovers/Sweater,1352,NEUVIN,Green & Black,WomensPulloverSweaters,"Very trendy, received many compliments.",https://www.amazon.in/NEUVIN-Quality-Woollen-Pullovers-Sweater/dp/B07GYBWPM7/,https://images-na.ssl-images-amazon.com/images/I/31ELkUuCspL.jpg|https://images-na.ssl-images-amazon.com/images/I/31hond%2BGXAL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HU4xjX3cL.jpg,trendy received many compliment,1,1
494,1516,Vaamsi Women's Crepe a-line Kurta (Pack of 3),499,Vaamsi,Green,WomensKurtasKurtis,"Perfect for the season, very chic.",https://www.amazon.in/Vaamsi-Womens-Crepe-line-COPK1045_XXL_Multicoloured_Xx-Large/dp/B07WS5HNYP/,https://images-na.ssl-images-amazon.com/images/I/51Fa3lsXGnL.jpg|https://images-na.ssl-images-amazon.com/images/I/313ZbdOsChL.jpg|https://images-na.ssl-images-amazon.com/images/I/312EoycfLYL.jpg|https://images-na.ssl-images-amazon.com/images/I/31nZEWG3oXL.jpg,perfect season chic,1,1
495,1519,Lucknowi Chikankari Hand Embroidery Regular Wear Women's Cotton Kurta A149691,779,Ada,Black and Dark Stone,WomensKurtasKurtis,"Fantastic quality, will purchase more.",https://www.amazon.in/Lucknowi-Chikankari-Embroidery-Regular-A149691/dp/B01MQUJN7H/,https://images-na.ssl-images-amazon.com/images/I/41HSYG6mCEL.jpg|https://images-na.ssl-images-amazon.com/images/I/31k%2BFnETOlL.jpg|https://images-na.ssl-images-amazon.com/images/I/41E7Vm-oqIL.jpg|https://images-na.ssl-images-amazon.com/images/I/61JRIyPc63L.jpg,fantastic quality purchase,1,1
496,1520,Bunny Creation Chiffon Saree (4_Red_),3499,Bunny Creation,Coffee,WomensSarees,Soft fabric and vibrant color.,https://www.amazon.in/Bunny-Creation-Chiffon-Saree-4_Red_/dp/B07P86ND7H/,https://images-na.ssl-images-amazon.com/images/I/41ptPx61LtL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yZVHUmueL.jpg|https://images-na.ssl-images-amazon.com/images/I/41rsWmdAEPL.jpg|https://images-na.ssl-images-amazon.com/images/I/31av8oL9pWL.jpg|https://images-na.ssl-images-amazon.com/images/I/416RGR%2B97QL.jpg,soft fabric vibrant color,1,1
497,1522,"Mudrika Women's Cotton Florence Gown (ComboFR_8111, Multicolour, Free Size)",387,Mudrika,dark blue::blue,WomensEthnicUnstitchedFabric,"Not satisfied with the purchase, returning it.",https://www.amazon.in/Mudrika-Womens-Cotton-Jaipuri-Printed/dp/B07H9V1Q5F/,https://images-na.ssl-images-amazon.com/images/I/61A2HApSIoL.jpg|https://images-na.ssl-images-amazon.com/images/I/51KFXciTbaL.jpg|https://images-na.ssl-images-amazon.com/images/I/51okC6Lwq4L.jpg|https://images-na.ssl-images-amazon.com/images/I/51MTk0zotGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Ru4FE0BeL.jpg,satisfied purchase returning,1,1
498,1524,SIRIL Women's Printed Poly Silk Saree Attach with Unstitched Blouse,899,SIRIL,White,WomensSarees,"Very disappointed, expected better quality.",https://www.amazon.in/SIRIL-Printed-Unstitched-1110S7055-PRINTED/dp/B07V2NMLYQ/,https://images-na.ssl-images-amazon.com/images/I/41WUxYYYcML.jpg|https://images-na.ssl-images-amazon.com/images/I/41VCfUQr50L.jpg|https://images-na.ssl-images-amazon.com/images/I/41WyN8P5zjL.jpg|https://images-na.ssl-images-amazon.com/images/I/41niZPMFYbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KgRsz%2BW6L.jpg,disappointed expected better quality,-1,-1
499,1526,Ridan Women's Rayon Multicolour Straight kurti Kurta,1199,RIDAN,Grey Milange,WomensKurtasKurtis,"Good value for money, happy with it.",https://www.amazon.in/Womens-Straight-KUR078-XXL-Multicolour-XX-Large/dp/B07C1RQPZR/,https://images-na.ssl-images-amazon.com/images/I/4126X5hG3hL.jpg|https://images-na.ssl-images-amazon.com/images/I/41QAQN8HgZL.jpg|https://images-na.ssl-images-amazon.com/images/I/619sSBxWBgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Z5fDFXVeL.jpg|https://images-na.ssl-images-amazon.com/images/I/41yCb3L9rgL.jpg|https://images-na.ssl-images-amazon.com/images/I/41bVuA9B5pL.jpg,good value money happy,1,1
500,1527,OOMPH! Women's Crepe Tank Top - Rose Pink,999,OOMPH!,Blue,WomensTops,"Exceeded my expectations, very pleased.",https://www.amazon.in/Oomph-WomensCrepe-Tank-Top-Rose/dp/B07YQM86SB/,https://images-na.ssl-images-amazon.com/images/I/41QVRMEd1AL.jpg|https://images-na.ssl-images-amazon.com/images/I/41X4H1w3EvL.jpg|https://images-na.ssl-images-amazon.com/images/I/51p3MAmtmmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pSCkxnjmL.jpg,exceeded expectation pleased,1,1
501,1529,Harshana Women's Rayon Printed Kurta,349,HARSHANA,Black,WomensKurtasKurtis,"Fits like a glove, very flattering.",https://www.amazon.in/HARSHANA-Womens-Rayon-Printed-Turquoise/dp/B07P2CSNK3/,https://images-na.ssl-images-amazon.com/images/I/41ISS9lDVTL.jpg|https://images-na.ssl-images-amazon.com/images/I/416LPs42buL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hUCuPGUHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41JUurlBCaL.jpg|https://images-na.ssl-images-amazon.com/images/I/61kJB7wpXxL.jpg,fit like glove flattering,1,1
502,1532,Stylenmart Baby Pink Pure Cotton Semi Patiala Salwar India,224,Stylenmart,Navy,WomensEthnicUnstitchedFabric,"Love the design, very comfortable.",https://www.amazon.in/Stylenmart-Cotton-Patiala-Salwar-India/dp/B00OP9I88I/,https://images-na.ssl-images-amazon.com/images/I/31jp6GF6PvL.jpg|https://images-na.ssl-images-amazon.com/images/I/31e7tymrpyL.jpg,love design comfortable,1,1
503,1533,"Cloe Valentine Women's Geometric Mesh Cut-Out Bodycon Dress (CV_LC21369-2,Black,Free Size)",775,Cloe Valentine,Black,WomensEthnicUnstitchedFabric,"Material is scratchy, not comfortable.",https://www.amazon.in/Cloe-Valentine-Geometric-Cut-Out-CV_LC21369-2/dp/B07JR6C4ZV/,https://images-na.ssl-images-amazon.com/images/I/315p3rCurAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31PvmL1zFlL.jpg|https://images-na.ssl-images-amazon.com/images/I/31LQWA9OUNL.jpg,material scratchy comfortable,1,1
504,1535,Pure Comfort Womens Cotton Dress Material,776,PURE COMFORT,Black2,WomensEthnicUnstitchedFabric,"Too tight, uncomfortable fit.",https://www.amazon.in/PURE-COMFORT-Womens-line-_Black_Medium/dp/B07BVTKGHF/,https://images-na.ssl-images-amazon.com/images/I/51kUejxpOfL.jpg|https://images-na.ssl-images-amazon.com/images/I/510ZJRQjBDL.jpg|https://images-na.ssl-images-amazon.com/images/I/41phY9rd6EL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pDi40NxrL.jpg|https://images-na.ssl-images-amazon.com/images/I/41RfemLDEoL.jpg|https://images-na.ssl-images-amazon.com/images/I/71bRqvKwKYL.jpg,tight uncomfortable fit,-1,-1
505,1538,BIBA Women's Straight Kurta,450,BIBA,Maroon5,WomensKurtasKurtis,"Beautiful and stylish, highly recommend!",https://www.amazon.in/BIBA-Womens-Straight-MNMINTO-THE13542_WHITE_34/dp/B078W6Q9WH/,https://images-na.ssl-images-amazon.com/images/I/31nDudhceUL.jpg|https://images-na.ssl-images-amazon.com/images/I/31P67USkQFL.jpg|https://images-na.ssl-images-amazon.com/images/I/31xgbZLL4OL.jpg|https://images-na.ssl-images-amazon.com/images/I/41O7pW%2B0dGL.jpg|https://images-na.ssl-images-amazon.com/images/I/31Hu6oDslgL.jpg,beautiful stylish highly recommend,1,1
506,1542,TRYme Fashion Georgette Saree With Blouse Piece,719,TRYme Fashion,Sky Blue,WomensSarees,"Fantastic quality, will purchase more.",https://www.amazon.in/TRYme-Fashion-Womens-Latest-Blouse/dp/B06XVGZ4NN/,https://images-na.ssl-images-amazon.com/images/I/41EPFuk2tpL.jpg|https://images-na.ssl-images-amazon.com/images/I/418xXE9C33L.jpg|https://images-na.ssl-images-amazon.com/images/I/41NjCe-qPpL.jpg,fantastic quality purchase,1,1
507,1545,W for Women's Straight Kurta,799,Ayaany,Maroon,WomensKurtasKurtis,"Exactly as described, very satisfied.",https://www.amazon.in/W-Womens-Straight-Kurta-18FE17370-59487_Blue_16/dp/B078LZY4CY/,https://images-na.ssl-images-amazon.com/images/I/41CxdUH3aRL.jpg|https://images-na.ssl-images-amazon.com/images/I/4157IxReQIL.jpg|https://images-na.ssl-images-amazon.com/images/I/411Q7UYil1L.jpg|https://images-na.ssl-images-amazon.com/images/I/41pR3ikG8ZL.jpg|https://images-na.ssl-images-amazon.com/images/I/41dQZUoqkZL.jpg|https://images-na.ssl-images-amazon.com/images/I/511Mu6R0xHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Hrjy-F1dL.jpg,exactly described satisfied,1,1
508,1546,"Radhe Fashion Women's Rubi Cotton A-Line Casual Wear Kurti (Blue, Free Size)",713,Radhe Fashion,Orange,WomensEthnicUnstitchedFabric,Soft fabric and vibrant color.,https://www.amazon.in/Radhe-Fashion-Womens-Cotton-Casual/dp/B07TZFWXDF/,https://images-na.ssl-images-amazon.com/images/I/310wI%2BqOedL.jpg|https://images-na.ssl-images-amazon.com/images/I/31MPewy-QPL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ASUxO%2BUvL.jpg,soft fabric vibrant color,1,1
509,1561,Vastraa Fusion Women Red Straight Khadi Cotton Kurti - Available in Size Options,689,Vastraa Fusion,HORIZON BLUE+HORIZON ORANGE,WomensKurtasKurtis,"Material feels cheap, not worth the price.",https://www.amazon.in/Vastraa-Fusion-Women-Khadi-Cotton/dp/B06XSG3C94/,https://images-na.ssl-images-amazon.com/images/I/4122hCcmacL.jpg|https://images-na.ssl-images-amazon.com/images/I/41KbncTsxPL.jpg|https://images-na.ssl-images-amazon.com/images/I/417-AGZY10L.jpg|https://images-na.ssl-images-amazon.com/images/I/41eOXMp1JfL.jpg|https://images-na.ssl-images-amazon.com/images/I/31YYC2ioIEL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Oe%2BmAn%2BvL.jpg|https://images-na.ssl-images-amazon.com/images/I/519VlNkk%2BBL.jpg|https://images-na.ssl-images-amazon.com/images/I/61%2BCHfgSu2L.jpg,material feel cheap worth price,1,1
510,1564,GoSriKi Women's Art Silk Plain Saree with Blouse Piece(FreeSize),249,GoSriKi,Yellow,WomensSarees,"Very trendy, received many compliments.",https://www.amazon.in/GoSriKi-blouse-Vanshi-Yellow-GO/dp/B07W4BWY2G/,https://images-na.ssl-images-amazon.com/images/I/41LBZkKab6L.jpg|https://images-na.ssl-images-amazon.com/images/I/41ot80xqPsL.jpg|https://images-na.ssl-images-amazon.com/images/I/31eC8ITS8OL.jpg|https://images-na.ssl-images-amazon.com/images/I/414CSPCFdzL.jpg,trendy received many compliment,1,1
511,1568,Dhruvi Trendz Women's Soft Cotton Silk Solid Saree With Blouse Piece Material,299,DHRUVI TRENDZ,Mehndi,WomensSarees,Fabric shrinks after washing.,https://www.amazon.in/Dhruvi-Trendz-Womens-Material-Bhagalpuri/dp/B07DVPZFT4/,https://images-na.ssl-images-amazon.com/images/I/51mjomIl-7L.jpg|https://images-na.ssl-images-amazon.com/images/I/51CzSiv1MuL.jpg|https://images-na.ssl-images-amazon.com/images/I/41XjFt6tGAL.jpg,fabric shrink washing,0,0
512,1569,AnjuShree Choice Women's Anarkali Kurta,567,AnjuShree Choice,"Dark Blue,White",WomensKurtasKurtis,"Arrived damaged, very unhappy.",https://www.amazon.in/AnjuShree-Choice-Womens-Stitched-XXXXX-Large/dp/B07BHS3CLT/,https://images-na.ssl-images-amazon.com/images/I/41gCPMTPdJL.jpg,arrived damaged unhappy,-1,-1
513,1572,New Trendy House Women's Other Dress Material (dbc vc Anarkali gown Green_Green_Free Size),429,New Trendy House,"Black, White",WomensEthnicUnstitchedFabric,"Color fades quickly, not durable.",https://www.amazon.in/New-Trendy-House-Material-Green_Green_Free/dp/B07JJDDTG4/,https://images-na.ssl-images-amazon.com/images/I/315315xIHVL.jpg|https://images-na.ssl-images-amazon.com/images/I/31DDc5kfnWL.jpg,color fade quickly durable,1,1
514,1578,Aurelia Women's Straight Kurta,1395,Florida Hat Company,Natural,WomensKurtasKurtis,"Disappointed, poor quality.",https://www.amazon.in/Aurelia-Womens-Straight-Kurta-18AUA10032-300010_Natural_X-Small/dp/B07FX7VQQD/,https://images-na.ssl-images-amazon.com/images/I/31aK4nMGbUL.jpg|https://images-na.ssl-images-amazon.com/images/I/312dyVS82tL.jpg|https://images-na.ssl-images-amazon.com/images/I/31CLAdVSRML.jpg|https://images-na.ssl-images-amazon.com/images/I/417rQHEpkAL.jpg|https://images-na.ssl-images-amazon.com/images/I/31wlM%2Bm8hRL.jpg,disappointed poor quality,-1,-1
515,1582,"JEPISA Women's Khadi Silk Saree with Blouse Piece (13, Yellow)",2849,JEPISA,Black,WomensSarees,"Amazing fit, looks great!",https://www.amazon.in/JEPISA-Womens-Khadi-Blouse-Yellow/dp/B07QN5Y8KQ/,https://images-na.ssl-images-amazon.com/images/I/41tZSRJvKgL.jpg|https://images-na.ssl-images-amazon.com/images/I/418m8BZMdrL.jpg|https://images-na.ssl-images-amazon.com/images/I/41H2hPWJ4HL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BloIub6pL.jpg|https://images-na.ssl-images-amazon.com/images/I/41cOAIYS%2BdL.jpg,amazing fit look great,1,1
516,1584,Rajnandini Beige Silk Kalamkari Printed Traditional Saree with Blouse Piece,152,Rajnandini,multi1,WomensSarees,"Color fades quickly, not durable.",https://www.amazon.in/Rajnandini-Beige-Kalamkari-Printed-Traditional/dp/B078GRBF11/,https://images-na.ssl-images-amazon.com/images/I/51ShAx51PSL.jpg|https://images-na.ssl-images-amazon.com/images/I/41%2BnmxTfO5L.jpg|https://images-na.ssl-images-amazon.com/images/I/51xHcNE-6kL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-OKGCvNJL.jpg|https://images-na.ssl-images-amazon.com/images/I/61gonpMEemL.jpg|https://images-na.ssl-images-amazon.com/images/I/51QgNkMlUoL.jpg|https://images-na.ssl-images-amazon.com/images/I/31ITG6dQhmL.jpg|https://images-na.ssl-images-amazon.com/images/I/51JkdRR1J3L.jpg,color fade quickly durable,1,1
517,1586,Anahi by Unlimited Women's Straight Cotton Kurta,799,Anahi by Unlimited,Ink Black,WomensKurtasKurtis,"Not satisfied with the purchase, returning it.",https://www.amazon.in/Anahi-Unlimited-Womens-Straight-273601338_Red_XS/dp/B075X3JHZH/,https://images-na.ssl-images-amazon.com/images/I/41icbSUPCQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41pMasQKPbL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Bnm6lQLDL.jpg|https://images-na.ssl-images-amazon.com/images/I/515Rzx099uL.jpg,satisfied purchase returning,1,1
518,1590,Soch Women's A-Line Kurta,1430,Soch,Black,WomensKurtasKurtis,Awful!,https://www.amazon.in/Soch-SOCH-NC-KT-2366-BROWN-MAROON/dp/B07F3WN3DW/,https://images-na.ssl-images-amazon.com/images/I/41JC5IEOckL.jpg|https://images-na.ssl-images-amazon.com/images/I/41LZIymqwFL.jpg|https://images-na.ssl-images-amazon.com/images/I/31w-prML2VL.jpg|https://images-na.ssl-images-amazon.com/images/I/41ZW1SLa3CL.jpg|https://images-na.ssl-images-amazon.com/images/I/31fARdlW3WL.jpg|https://images-na.ssl-images-amazon.com/images/I/41sYkiCJ6RL.jpg,awful,-1,-1
519,1591,Superiya International Crepe Patialas & Pyjamas Separates,664,Superiya International,BLACKLINE & STAR,WomensChuridarSalwarBottoms,"Stylish and affordable, great buy.",https://www.amazon.in/Superiya-International-Flayered-Blackline-Polkadot/dp/B083NYRYCK/,https://images-na.ssl-images-amazon.com/images/I/61kmLIw%2BygL.jpg|https://images-na.ssl-images-amazon.com/images/I/51z6r-Y0ZfL.jpg|https://images-na.ssl-images-amazon.com/images/I/517quzyMQzL.jpg|https://images-na.ssl-images-amazon.com/images/I/51-BHnBLPfL.jpg,stylish affordable great buy,1,1
520,1592,Thread & Stitch Cotton Kurta,269,Thread & Stitch,Parrot Green,WomensKurtasKurtis,"Amazing fit, looks great!",https://www.amazon.in/Thread-Stitch-Womens-Printed-Multicolour/dp/B07JMC6Z7V/,https://images-na.ssl-images-amazon.com/images/I/41UTuBCD77L.jpg|https://images-na.ssl-images-amazon.com/images/I/41e6UdAYycL.jpg|https://images-na.ssl-images-amazon.com/images/I/413Z3wbq4uL.jpg|https://images-na.ssl-images-amazon.com/images/I/41SIK8CxlZL.jpg|https://images-na.ssl-images-amazon.com/images/I/51p9IVd%2BeCL.jpg,amazing fit look great,1,1
521,1596,ALIYAA Women's Lucknow Chicken Art Work Embroidred Cotton Palazzo (Free) (Pack of 1),1616,ALIYAA,Red,WomensTrousers,"Perfect for the season, very chic.",https://www.amazon.in/ALIYAA-Lucknow-Chicken-Embroidred-Pink_Free/dp/B07RB4P9YP/,https://images-na.ssl-images-amazon.com/images/I/41ggUgKRVmL.jpg|https://images-na.ssl-images-amazon.com/images/I/313WAtWMWHL.jpg|https://images-na.ssl-images-amazon.com/images/I/41HN1ulJCFL.jpg|https://images-na.ssl-images-amazon.com/images/I/418HApOu3WL.jpg,perfect season chic,1,1
522,1598,Pistaa women's cotton Kurta with Tassel (KFNDMX),1199,Pistaa's,Navy Blue,WomensEthnicUnstitchedFabric,"Good value for money, happy with it.",https://www.amazon.in/Pistaa-womens-cotton-Tassel-XXX-Large/dp/B07G5GH49S/,https://images-na.ssl-images-amazon.com/images/I/41ddNcUg2DL.jpg|https://images-na.ssl-images-amazon.com/images/I/41fKcuo-H9L.jpg|https://images-na.ssl-images-amazon.com/images/I/413GIxcT4jL.jpg|https://images-na.ssl-images-amazon.com/images/I/41YXg8mZB7L.jpg|https://images-na.ssl-images-amazon.com/images/I/41tT3QEdnqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Rit0o2ITL.jpg,good value money happy,1,1
523,1600,Karigari by Unlimited Women's A-Line Kurta,397,CamoOutdoor,Yellow,WomensKurtasKurtis,Fabric shrinks after washing.,https://www.amazon.in/Karigari-Unlimited-276684440-BLACK-TF/dp/B07DWL2PW7/,https://images-na.ssl-images-amazon.com/images/I/31ibz7d8W-L.jpg|https://images-na.ssl-images-amazon.com/images/I/31dS8jEMKmL.jpg|https://images-na.ssl-images-amazon.com/images/I/31HHk%2BfwDmL.jpg|https://images-na.ssl-images-amazon.com/images/I/41hRnRQy9kL.jpg|https://images-na.ssl-images-amazon.com/images/I/31VZOweMnfL.jpg,fabric shrink washing,0,0
